Rk,G,Date,Age,Tm,?,Opp,?,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
24,2017-12-04,19-043,IND,NYK,W (+18),Inactive
25,2017-12-06,19-045,IND,CHI,W (+2),Did Not Play
26,2017-12-08,19-047,IND,CLE,W (+4),Did Not Play
27,2017-12-10,19-049,IND,DEN,W (+10),Did Not Play
28,2017-12-13,19-052,IND,OKC,L (-5),Did Not Play
29,2017-12-15,19-054,IND,DET,L (-6),Did Not Play
30,2017-12-17,19-056,IND,@,BRK,W (+12),Inactive
31,2017-12-18,19-057,IND,BOS,L (-1),Inactive
32,2017-12-20,19-059,IND,@,ATL,W (+10),Inactive
33,2017-12-23,19-062,IND,BRK,W (+4),Inactive
34,2017-12-26,19-065,IND,@,DET,L (-24),Inactive
35,2017-12-27,19-066,IND,DAL,L (-4),Did Not Play
36,2017-12-29,19-068,IND,@,CHI,L (-12),Did Not Play
37,7,2017-12-31,19-070,IND,MIN,L (-17),0,3:47,2,3,.667,0,0,3,4,.750,3,1,4,0,0,1,0,0,7,8.4,+7
38,2018-01-03,19-073,IND,@,MIL,L (-21),Inactive
39,2018-01-06,19-076,IND,CHI,W (+39),Inactive
40,2018-01-08,19-078,IND,MIL,W (+13),Inactive
,Rk,,G,,Date,,Age,,Tm,, ,,Opp,, ,,GS,,MP,,FG,,FGA,,FG%,,3P,,3PA,,3P%,,FT,,FTA,,FT%,,ORB,,DRB,,TRB,,AST,,STL,,BLK,,TOV,,PF,,PTS,,GmSc,,+/-,
41,2018-01-10,19-080,IND,MIA,L (-8),Inactive
42,2018-01-12,19-082,IND,CLE,W (+2),Did Not Play
43,8,2018-01-14,19-084,IND,@,PHO,W (+23),0,4:50,1,1,1.000,0,0,0,0,0,1,1,0,0,1,0,0,2,2.7,-7
44,9,2018-01-15,19-085,IND,@,UTA,W (+15),0,1:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3
45,10,2018-01-18,19-088,IND,@,POR,L (-14),0,0:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3
46,2018-01-19,19-089,IND,@,LAL,L (-13),Did Not Play
47,2018-01-21,19-091,IND,@,SAS,W (+8),Did Not Play
48,2018-01-24,19-094,IND,PHO,W (+15),Did Not Play
49,2018-01-26,19-096,IND,@,CLE,L (-7),Did Not Play
50,2018-01-27,19-097,IND,ORL,W (+2),Did Not Play
51,2018-01-29,19-099,IND,CHO,W (+9),Did Not Play
52,2018-01-31,19-101,IND,MEM,W (+4),Did Not Play
53,2018-02-02,19-103,IND,@,CHO,L (-7),Inactive
54,2018-02-03,19-104,IND,PHI,W (+8),Inactive
55,2018-02-05,19-106,IND,WAS,L (-9),Inactive
56,2018-02-09,19-110,IND,@,BOS,W (+6),Inactive
57,2018-02-11,19-112,IND,NYK,W (+8),Not With Team
58,2018-02-14,19-115,IND,@,BRK,W (+5),Did Not Play
59,2018-02-23,19-124,IND,ATL,W (+23),Inactive
60,2018-02-26,19-127,IND,@,DAL,L (-6),Inactive
,Rk,,G,,Date,,Age,,Tm,, ,,Opp,, ,,GS,,MP,,FG,,FGA,,FG%,,3P,,3PA,,3P%,,FT,,FTA,,FT%,,ORB,,DRB,,TRB,,AST,,STL,,BLK,,TOV,,PF,,PTS,,GmSc,,+/-,
61,2018-02-28,19-129,IND,@,ATL,L (-5),Inactive
62,2018-03-02,19-131,IND,@,MIL,W (+7),Inactive
63,2018-03-04,19-133,IND,@,WAS,W (+3),Inactive
64,2018-03-05,19-134,IND,MIL,W (+3),Inactive
65,2018-03-07,19-136,IND,UTA,L (-20),Inactive
66,2018-03-09,19-138,IND,ATL,W (+25),Inactive
67,2018-03-11,19-140,IND,@,BOS,W (+2),Inactive
68,2018-03-13,19-142,IND,@,PHI,W (+3),Inactive
69,2018-03-15,19-144,IND,TOR,L (-7),Inactive
70,2018-03-17,19-146,IND,@,WAS,L (-7),Did Not Play
71,2018-03-19,19-148,IND,LAL,W (+10),Inactive
72,2018-03-21,19-150,IND,@,NOP,L (-4),Inactive
73,2018-03-23,19-152,IND,LAC,W (+5),Inactive
74,2018-03-25,19-154,IND,MIA,W (+6),Inactive
75,2018-03-27,19-156,IND,@,GSW,W (+11),Inactive
76,2018-03-29,19-158,IND,@,SAC,W (+3),Inactive
77,2018-04-01,19-161,IND,@,LAC,W (+7),Inactive
78,2018-04-03,19-163,IND,@,DEN,L (-3),Inactive
79,2018-04-05,19-165,IND,GSW,W (+20),Inactive
80,2018-04-06,19-166,IND,@,TOR,L (-19),Inactive
,Rk,,G,,Date,,Age,,Tm,, ,,Opp,, ,,GS,,MP,,FG,,FGA,,FG%,,3P,,3PA,,3P%,,FT,,FTA,,FT%,,ORB,,DRB,,TRB,,AST,,STL,,BLK,,TOV,,PF,,PTS,,GmSc,,+/-,
81,2018-04-08,19-168,IND,@,CHO,W (+6),Inactive
